t	h
13312.8	25188.7
13313.8	25188.7
13314.8	25188.7
13315.8	25188.7
13316.8	25188.8
13317.8	25188.8
13318.8	25188.8
13319.8	25188.8
13320.8	25188.8
13321.8	25188.8
13322.8	25188.8
13323.8	25188.8
13324.8	25188.8
13325.8	25188.8
13326.8	25188.8
13327.8	25188.8
13328.8	25188.8
13329.8	25188.8
13330.8	25188.8
13331.8	25188.8
13332.8	25188.8
13333.8	25188.8
13334.8	25188.8
13335.8	25188.8
13336.8	25188.8
13337.8	25188.8
13338.8	25188.8
13339.8	25188.8
13340.8	25188.8
13341.8	25188.8
13342.8	25188.8
13343.8	25188.8
13344.8	25188.9
13345.8	25188.9
13346.8	25188.9
13347.8	25188.9
13348.8	25188.9
13349.8	25188.9
13350.8	25188.9
13351.8	25188.9
13352.8	25188.9
13353.8	25188.9
13354.8	25188.9
13355.8	25188.9
13356.8	25188.9
13357.8	25188.9
13358.8	25188.9
13359.8	25188.9
13360.8	25188.9
13361.8	25188.9
13362.8	25188.9
13363.8	25188.9
13364.8	25188.9
13365.8	25188.9
13366.8	25188.9
13367.8	25188.9
13368.8	25188.9
13369.8	25188.9
13370.8	25188.9
13371.8	25188.9
13372.8	25188.9
13373.8	25188.9
13374.8	25188.9
13375.8	25188.9
13376.8	25188.9
13377.8	25188.9
13378.8	25188.9
13379.8	25188.9
13380.8	25188.9
13381.8	25188.9
13382.8	25188.9
13383.8	25188.9
13384.8	25188.9
13385.8	25188.9
13386.8	25188.9
13387.8	25188.9
13388.8	25188.9
13389.8	25188.9
13390.8	25188.9
13391.8	25188.9
13392.8	25188.9
13393.8	25188.9
13394.8	25188.9
13395.8	25188.9
13396.8	25188.9
13397.8	25188.9
13398.8	25188.9
13399.8	25188.9
13400.8	25188.9
13401.8	25188.9
13402.8	25188.9
13403.8	25188.9
13404.8	25188.9
13405.8	25188.9
13406.8	25188.9
13407.8	25188.9
13408.8	25188.9
13409.8	25188.9
13410.8	25188.9
13411.8	25188.9
13412.8	25188.9
13413.8	25188.9
13414.8	25188.9
13415.8	25188.9
13416.8	25188.9
13417.8	25188.9
13418.8	25188.8
13419.8	25188.8
13420.8	25188.8
13421.8	25188.8
13422.8	25188.8
13423.8	25188.8
13424.8	25188.8
13425.8	25188.8
13426.8	25188.8
13427.8	25188.8
13428.8	25188.8
13429.8	25188.8
13430.8	25188.8
13431.8	25188.8
13432.8	25188.8
13433.8	25188.8
13434.8	25188.8
13435.8	25188.8
13436.8	25188.8
13437.8	25188.8
13438.8	25188.8
13439.8	25188.8
13440.8	25188.8
13441.8	25188.8
13442.8	25188.8
13443.8	25188.8
13444.8	25188.8
13445.8	25188.8
13446.8	25188.7
13447.8	25188.7
13448.8	25188.7
13449.8	25188.7
13450.8	25188.7
13451.8	25188.7
13452.8	25188.7
13453.8	25188.7
13454.8	25188.7
13455.8	25188.7
13456.8	25188.7
13457.8	25188.7
13458.8	25188.7
13459.8	25188.7
13460.8	25188.7
13461.8	25188.7
13462.8	25188.7
13463.8	25188.7
13464.8	25188.7
13465.8	25188.7
13466.8	25188.7
13467.8	25188.7
13468.8	25188.7
13469.8	25188.7
13470.8	25188.7
13471.8	25188.7
13472.8	25188.7
13473.8	25188.7
13474.8	25188.7
13475.8	25188.7
13476.8	25188.8
13477.8	25188.8
13478.8	25188.8
13479.8	25188.8
13480.8	25188.8
13481.8	25188.8
13482.8	25188.8
13483.8	25188.8
13484.8	25188.8
13485.8	25188.8
13486.8	25188.8
13487.8	25188.8
13488.8	25188.8
13489.8	25188.8
13490.8	25188.8
13491.8	25188.8
13492.8	25188.8
13493.8	25188.8
13494.8	25188.8
13495.8	25188.8
13496.8	25188.8
13497.8	25188.8
13498.8	25188.8
13499.8	25188.8
13500.8	25188.8
13501.8	25188.8
13502.8	25188.8
13503.8	25188.8
13504.8	25188.9
13505.8	25188.9
13506.8	25188.9
13507.8	25188.9
13508.8	25188.9
13509.8	25188.9
13510.8	25188.9
13511.8	25188.9
13512.8	25188.9
13513.8	25188.9
13514.8	25188.9
13515.8	25188.9
13516.8	25188.9
13517.8	25188.9
13518.8	25188.9
13519.8	25188.9
13520.8	25188.9
13521.8	25188.9
13522.8	25188.9
13523.8	25188.9
13524.8	25188.9
13525.8	25188.9
13526.8	25188.9
13527.8	25188.9
13528.8	25188.9
13529.8	25188.9
13530.8	25188.9
13531.8	25188.9
13532.8	25188.9
13533.8	25188.9
13534.8	25188.9
13535.8	25188.9
13536.8	25188.9
13537.8	25188.9
13538.8	25188.9
13539.8	25188.9
13540.8	25188.9
13541.8	25188.9
13542.8	25188.9
13543.8	25188.9
13544.8	25188.9
13545.8	25188.9
13546.8	25188.9
13547.8	25188.9
13548.8	25188.9
13549.8	25188.9
13550.8	25188.9
13551.8	25188.9
13552.8	25188.9
13553.8	25188.9
13554.8	25188.9
13555.8	25188.9
13556.8	25188.9
13557.8	25188.9
13558.8	25188.9
13559.8	25188.9
13560.8	25188.9
13561.8	25188.9
13562.8	25188.9
13563.8	25188.9
13564.8	25188.9
13565.8	25188.9
13566.8	25188.9
13567.8	25188.9
13568.8	25188.9
13569.8	25188.9
13570.8	25188.9
13571.8	25188.9
13572.8	25188.9
13573.8	25188.9
13574.8	25188.9
13575.8	25188.9
13576.8	25188.9
13577.8	25188.9
13578.8	25188.8
13579.8	25188.8
13580.8	25188.8
13581.8	25188.8
13582.8	25188.8
13583.8	25188.8
13584.8	25188.8
13585.8	25188.8
13586.8	25188.8
13587.8	25188.8
13588.8	25188.8
13589.8	25188.8
13590.8	25188.8
13591.8	25188.8
13592.8	25188.8
13593.8	25188.8
13594.8	25188.8
13595.8	25188.8
13596.8	25188.8
13597.8	25188.8
13598.8	25188.8
13599.8	25188.8
13600.8	25188.8
13601.8	25188.8
13602.8	25188.8
13603.8	25188.8
13604.8	25188.8
13605.8	25188.8
13606.8	25188.8
13607.8	25188.7
13608.8	25188.7
13609.8	25188.7
13610.8	25188.7
13611.8	25188.7
13612.8	25188.7
13613.8	25188.7
13614.8	25188.7
13615.8	25188.7
13616.8	25188.7
13617.8	25188.7
13618.8	25188.7
13619.8	25188.7
13620.8	25188.7
13621.8	25188.7
13622.8	25188.7
13623.8	25188.7
13624.8	25188.7
13625.8	25188.7
13626.8	25188.7
13627.8	25188.7
13628.8	25188.7
13629.8	25188.7
13630.8	25188.7
13631.8	25188.7
13632.8	25188.7
13633.8	25188.7
13634.8	25188.7
13635.8	25188.7
13636.8	25188.8
13637.8	25188.8
13638.8	25188.8
13639.8	25188.8
13640.8	25188.8
13641.8	25188.8
13642.8	25188.8
13643.8	25188.8
13644.8	25188.8
13645.8	25188.8
13646.8	25188.8
13647.8	25188.8
13648.8	25188.8
13649.8	25188.8
13650.8	25188.8
13651.8	25188.8
13652.8	25188.8
13653.8	25188.8
13654.8	25188.8
13655.8	25188.8
13656.8	25188.8
13657.8	25188.8
13658.8	25188.8
13659.8	25188.8
13660.8	25188.8
13661.8	25188.8
13662.8	25188.8
13663.8	25188.8
13664.8	25188.9
13665.8	25188.9
13666.8	25188.9
13667.8	25188.9
13668.8	25188.9
13669.8	25188.9
13670.8	25188.9
13671.8	25188.9
13672.8	25188.9
13673.8	25188.9
13674.8	25188.9
13675.8	25188.9
13676.8	25188.9
13677.8	25188.9
13678.8	25188.9
13679.8	25188.9
13680.8	25188.9
13681.8	25188.9
13682.8	25188.9
13683.8	25188.9
13684.8	25188.9
13685.8	25188.9
13686.8	25188.9
13687.8	25188.9
13688.8	25188.9
13689.8	25188.9
13690.8	25188.9
13691.8	25188.9
13692.8	25188.9
13693.8	25188.9
13694.8	25188.9
13695.8	25188.9
13696.8	25188.9
13697.8	25188.9
13698.8	25188.9
13699.8	25188.9
13700.8	25188.9
13701.8	25188.9
13702.8	25188.9
13703.8	25188.9
13704.8	25188.9
13705.8	25188.9
13706.8	25188.9
13707.8	25188.9
13708.8	25188.9
13709.8	25188.9
13710.8	25188.9
13711.8	25188.9
13712.8	25188.9
13713.8	25188.9
13714.8	25188.9
13715.8	25188.9
13716.8	25188.9
13717.8	25188.9
13718.8	25188.9
13719.8	25188.9
13720.8	25188.9
13721.8	25188.9
13722.8	25188.9
13723.8	25188.9
13724.8	25188.9
13725.8	25188.9
13726.8	25188.9
13727.8	25188.9
13728.8	25188.9
13729.8	25188.9
13730.8	25188.9
13731.8	25188.9
13732.8	25188.9
13733.8	25188.9
13734.8	25188.9
13735.8	25188.9
13736.8	25188.9
13737.8	25188.9
13738.8	25188.9
13739.8	25188.8
13740.8	25188.8
13741.8	25188.8
13742.8	25188.8
13743.8	25188.8
13744.8	25188.8
13745.8	25188.8
13746.8	25188.8
13747.8	25188.8
13748.8	25188.8
13749.8	25188.8
13750.8	25188.8
13751.8	25188.8
13752.8	25188.8
13753.8	25188.8
13754.8	25188.8
13755.8	25188.8
13756.8	25188.8
13757.8	25188.8
13758.8	25188.8
13759.8	25188.8
13760.8	25188.8
13761.8	25188.8
13762.8	25188.8
13763.8	25188.8
13764.8	25188.8
13765.8	25188.8
13766.8	25188.8
13767.8	25188.8
13768.8	25188.7
13769.8	25188.7
13770.8	25188.7
13771.8	25188.7
13772.8	25188.7
13773.8	25188.7
13774.8	25188.7
13775.8	25188.7
13776.8	25188.7
13777.8	25188.7
13778.8	25188.7
13779.8	25188.7
13780.8	25188.7
13781.8	25188.7
13782.8	25188.7
13783.8	25188.7
13784.8	25188.7
13785.8	25188.7
13786.8	25188.7
13787.8	25188.7
13788.8	25188.7
13789.8	25188.7
13790.8	25188.7
13791.8	25188.7
13792.8	25188.7
13793.8	25188.7
13794.8	25188.7
13795.8	25188.8
13796.8	25188.8
13797.8	25188.8
13798.8	25188.8
13799.8	25188.8
13800.8	25188.8
13801.8	25188.8
13802.8	25188.8
13803.8	25188.8
13804.8	25188.8
13805.8	25188.8
13806.8	25188.8
13807.8	25188.8
13808.8	25188.8
13809.8	25188.8
13810.8	25188.8
13811.8	25188.8
13812.8	25188.8
13813.8	25188.8
13814.8	25188.8
13815.8	25188.8
13816.8	25188.8
13817.8	25188.8
13818.8	25188.8
13819.8	25188.8
13820.8	25188.8
13821.8	25188.8
13822.8	25188.8
13823.8	25188.8
13824.8	25188.8
13825.8	25188.9
13826.8	25188.9
13827.8	25188.9
13828.8	25188.9
13829.8	25188.9
13830.8	25188.9
13831.8	25188.9
13832.8	25188.9
13833.8	25188.9
13834.8	25188.9
13835.8	25188.9
13836.8	25188.9
13837.8	25188.9
13838.8	25188.9
13839.8	25188.9
13840.8	25188.9
13841.8	25188.9
13842.8	25188.9
13843.8	25188.9
13844.8	25188.9
13845.8	25188.9
13846.8	25188.9
13847.8	25188.9
13848.8	25188.9
13849.8	25188.9
13850.8	25188.9
13851.8	25188.9
13852.8	25188.9
13853.8	25188.9
13854.8	25188.9
13855.8	25188.9
13856.8	25188.9
13857.8	25188.9
13858.8	25188.9
13859.8	25188.9
13860.8	25188.9
13861.8	25188.9
13862.8	25188.9
13863.8	25188.9
13864.8	25188.9
13865.8	25188.9
13866.8	25188.9
13867.8	25188.9
13868.8	25188.9
13869.8	25188.9
13870.8	25188.9
13871.8	25188.9
13872.8	25188.9
13873.8	25188.9
13874.8	25188.9
13875.8	25188.9
13876.8	25188.9
13877.8	25188.9
13878.8	25188.9
13879.8	25188.9
13880.8	25188.9
13881.8	25188.9
13882.8	25188.9
13883.8	25188.9
13884.8	25188.9
13885.8	25188.9
13886.8	25188.9
13887.8	25188.9
13888.8	25188.9
13889.8	25188.9
13890.8	25188.9
13891.8	25188.9
13892.8	25188.9
13893.8	25188.9
13894.8	25188.9
13895.8	25188.9
13896.8	25188.9
13897.8	25188.9
13898.8	25188.9
13899.8	25188.8
13900.8	25188.8
13901.8	25188.8
13902.8	25188.8
13903.8	25188.8
13904.8	25188.8
13905.8	25188.8
13906.8	25188.8
13907.8	25188.8
13908.8	25188.8
13909.8	25188.8
13910.8	25188.8
13911.8	25188.8
13912.8	25188.8
13913.8	25188.8
13914.8	25188.8
13915.8	25188.8
13916.8	25188.8
13917.8	25188.8
13918.8	25188.8
13919.8	25188.8
13920.8	25188.8
13921.8	25188.8
13922.8	25188.8
13923.8	25188.8
13924.8	25188.8
13925.8	25188.8
13926.8	25188.8
13927.8	25188.8
13928.8	25188.8
13929.8	25188.7
13930.8	25188.7
13931.8	25188.7
13932.8	25188.7
13933.8	25188.7
13934.8	25188.7
13935.8	25188.7
13936.8	25188.7
13937.8	25188.7
13938.8	25188.7
13939.8	25188.7
13940.8	25188.7
13941.8	25188.7
13942.8	25188.7
13943.8	25188.7
13944.8	25188.7
13945.8	25188.7
13946.8	25188.7
13947.8	25188.7
13948.8	25188.7
13949.8	25188.7
13950.8	25188.7
13951.8	25188.7
13952.8	25188.7
13953.8	25188.7
13954.8	25188.7
13955.8	25188.8
13956.8	25188.8
13957.8	25188.8
13958.8	25188.8
13959.8	25188.8
13960.8	25188.8
13961.8	25188.8
13962.8	25188.8
13963.8	25188.8
13964.8	25188.8
13965.8	25188.8
13966.8	25188.8
13967.8	25188.8
13968.8	25188.8
13969.8	25188.8
13970.8	25188.8
13971.8	25188.8
13972.8	25188.8
13973.8	25188.8
13974.8	25188.8
13975.8	25188.8
13976.8	25188.8
13977.8	25188.8
13978.8	25188.8
13979.8	25188.8
13980.8	25188.8
13981.8	25188.8
13982.8	25188.8
13983.8	25188.8
13984.8	25188.8
13985.8	25188.9
13986.8	25188.9
13987.8	25188.9
13988.8	25188.9
13989.8	25188.9
13990.8	25188.9
13991.8	25188.9
13992.8	25188.9
13993.8	25188.9
13994.8	25188.9
13995.8	25188.9
13996.8	25188.9
13997.8	25188.9
13998.8	25188.9
13999.8	25188.9
14000.8	25188.9
14001.8	25188.9
14002.8	25188.9
14003.8	25188.9
14004.8	25188.9
14005.8	25188.9
14006.8	25188.9
14007.8	25188.9
14008.8	25188.9
14009.8	25188.9
14010.8	25188.9
14011.8	25188.9
14012.8	25188.9
14013.8	25188.9
14014.8	25188.9
14015.8	25188.9
14016.8	25188.9
14017.8	25188.9
14018.8	25188.9
14019.8	25188.9
14020.8	25188.9
14021.8	25188.9
14022.8	25188.9
14023.8	25188.9
14024.8	25188.9
14025.8	25188.9
14026.8	25188.9
14027.8	25188.9
14028.8	25188.9
14029.8	25188.9
14030.8	25188.9
14031.8	25188.9
14032.8	25188.9
14033.8	25188.9
14034.8	25188.9
14035.8	25188.9
14036.8	25188.9
14037.8	25188.9
14038.8	25188.9
14039.8	25188.9
14040.8	25188.9
14041.8	25188.9
14042.8	25188.9
14043.8	25188.9
14044.8	25188.9
14045.8	25188.9
14046.8	25188.9
14047.8	25188.9
14048.8	25188.9
14049.8	25188.9
14050.8	25188.9
14051.8	25188.9
14052.8	25188.9
14053.8	25188.9
14054.8	25188.9
14055.8	25188.9
14056.8	25188.9
14057.8	25188.9
14058.8	25188.9
14059.8	25188.8
14060.8	25188.8
14061.8	25188.8
14062.8	25188.8
14063.8	25188.8
14064.8	25188.8
14065.8	25188.8
14066.8	25188.8
14067.8	25188.8
14068.8	25188.8
14069.8	25188.8
14070.8	25188.8
14071.8	25188.8
14072.8	25188.8
14073.8	25188.8
14074.8	25188.8
14075.8	25188.8
14076.8	25188.8
14077.8	25188.8
14078.8	25188.8
14079.8	25188.8
14080.8	25188.8
14081.8	25188.8
14082.8	25188.8
14083.8	25188.8
14084.8	25188.8
14085.8	25188.8
14086.8	25188.8
14087.8	25188.8
14088.8	25188.8
14089.8	25188.7
14090.8	25188.7
14091.8	25188.7
14092.8	25188.7
14093.8	25188.7
14094.8	25188.7
14095.8	25188.7
14096.8	25188.7
14097.8	25188.7
14098.8	25188.7
14099.8	25188.7
14100.8	25188.7
14101.8	25188.7
14102.8	25188.7
14103.8	25188.7
14104.8	25188.7
14105.8	25188.7
14106.8	25188.7
14107.8	25188.7
14108.8	25188.7
14109.8	25188.7
14110.8	25188.7
14111.8	25188.7
14112.8	25188.7
14113.8	25188.7
14114.8	25188.7
14115.8	25188.8
14116.8	25188.8
14117.8	25188.8
14118.8	25188.8
14119.8	25188.8
14120.8	25188.8
14121.8	25188.8
14122.8	25188.8
14123.8	25188.8
14124.8	25188.8
14125.8	25188.8
14126.8	25188.8
14127.8	25188.8
14128.8	25188.8
14129.8	25188.8
14130.8	25188.8
14131.8	25188.8
14132.8	25188.8
14133.8	25188.8
14134.8	25188.8
14135.8	25188.8
14136.8	25188.8
14137.8	25188.8
14138.8	25188.8
14139.8	25188.8
14140.8	25188.8
14141.8	25188.8
14142.8	25188.8
14143.8	25188.8
14144.8	25188.8
14145.8	25188.9
14146.8	25188.9
14147.8	25188.9
14148.8	25188.9
14149.8	25188.9
14150.8	25188.9
14151.8	25188.9
14152.8	25188.9
14153.8	25188.9
14154.8	25188.9
14155.8	25188.9
14156.8	25188.9
14157.8	25188.9
14158.8	25188.9
14159.8	25188.9
14160.8	25188.9
14161.8	25188.9
14162.8	25188.9
14163.8	25188.9
14164.8	25188.9
14165.8	25188.9
14166.8	25188.9
14167.8	25188.9
14168.8	25188.9
14169.8	25188.9
14170.8	25188.9
14171.8	25188.9
14172.8	25188.9
14173.8	25188.9
14174.8	25188.9
14175.8	25188.9
14176.8	25188.9
14177.8	25188.9
14178.8	25188.9
14179.8	25188.9
14180.8	25188.9
14181.8	25188.9
14182.8	25188.9
14183.8	25188.9
14184.8	25188.9
14185.8	25188.9
14186.8	25188.9
14187.8	25188.9
14188.8	25188.9
14189.8	25188.9
14190.8	25188.9
14191.8	25188.9
14192.8	25188.9
14193.8	25188.9
14194.8	25188.9
14195.8	25188.9
14196.8	25188.9
14197.8	25188.9
14198.8	25188.9
14199.8	25188.9
14200.8	25188.9
14201.8	25188.9
14202.8	25188.9
14203.8	25188.9
14204.8	25188.9
14205.8	25188.9
14206.8	25188.9
14207.8	25188.9
14208.8	25188.9
14209.8	25188.9
14210.8	25188.9
14211.8	25188.9
14212.8	25188.9
14213.8	25188.9
14214.8	25188.9
14215.8	25188.9
14216.8	25188.9
14217.8	25188.9
14218.8	25188.9
14219.8	25188.8
14220.8	25188.8
14221.8	25188.8
14222.8	25188.8
14223.8	25188.8
14224.8	25188.8
14225.8	25188.8
14226.8	25188.8
14227.8	25188.8
14228.8	25188.8
14229.8	25188.8
14230.8	25188.8
14231.8	25188.8
14232.8	25188.8
14233.8	25188.8
14234.8	25188.8
14235.8	25188.8
14236.8	25188.8
14237.8	25188.8
14238.8	25188.8
14239.8	25188.8
14240.8	25188.8
14241.8	25188.8
14242.8	25188.8
14243.8	25188.8
14244.8	25188.8
14245.8	25188.8
14246.8	25188.8
14247.8	25188.8
14248.8	25188.8
14249.8	25188.8
14250.8	25188.7
14251.8	25188.7
14252.8	25188.7
14253.8	25188.7
14254.8	25188.7
14255.8	25188.7
14256.8	25188.7
14257.8	25188.7
14258.8	25188.7
14259.8	25188.7
14260.8	25188.7
14261.8	25188.7
14262.8	25188.7
14263.8	25188.7
14264.8	25188.7
14265.8	25188.7
14266.8	25188.7
14267.8	25188.7
14268.8	25188.7
14269.8	25188.7
14270.8	25188.7
14271.8	25188.7
14272.8	25188.7
14273.8	25188.7
14274.8	25188.7
14275.8	25188.8
14276.8	25188.8
14277.8	25188.8
14278.8	25188.8
14279.8	25188.8
14280.8	25188.8
14281.8	25188.8
14282.8	25188.8
14283.8	25188.8
14284.8	25188.8
14285.8	25188.8
14286.8	25188.8
14287.8	25188.8
14288.8	25188.8
14289.8	25188.8
14290.8	25188.8
14291.8	25188.8
14292.8	25188.8
14293.8	25188.8
14294.8	25188.8
14295.8	25188.8
14296.8	25188.8
14297.8	25188.8
14298.8	25188.8
14299.8	25188.8
14300.8	25188.8
14301.8	25188.8
14302.8	25188.8
14303.8	25188.8
14304.8	25188.8
14305.8	25188.8
14306.8	25188.9
14307.8	25188.9
14308.8	25188.9
14309.8	25188.9
14310.8	25188.9
14311.8	25188.9
14312.8	25188.9
14313.8	25188.9
14314.8	25188.9
14315.8	25188.9
14316.8	25188.9
14317.8	25188.9
14318.8	25188.9
14319.8	25188.9
14320.8	25188.9
14321.8	25188.9
14322.8	25188.9
14323.8	25188.9
14324.8	25188.9
14325.8	25188.9
14326.8	25188.9
14327.8	25188.9
14328.8	25188.9
14329.8	25188.9
14330.8	25188.9
14331.8	25188.9
14332.8	25188.9
14333.8	25188.9
14334.8	25188.9
14335.8	25188.9
14336.8	25188.9
14337.8	25188.9
14338.8	25188.9
14339.8	25188.9
14340.8	25188.9
14341.8	25188.9
14342.8	25188.9
14343.8	25188.9
14344.8	25188.9
14345.8	25188.9
14346.8	25188.9
14347.8	25188.9
14348.8	25188.9
14349.8	25188.9
14350.8	25188.9
14351.8	25188.9
14352.8	25188.9
14353.8	25188.9
14354.8	25188.9
14355.8	25188.9
14356.8	25188.9
14357.8	25188.9
14358.8	25188.9
14359.8	25188.9
14360.8	25188.9
14361.8	25188.9
14362.8	25188.9
14363.8	25188.9
14364.8	25188.9
14365.8	25188.9
14366.8	25188.9
14367.8	25188.9
14368.8	25188.9
14369.8	25188.9
14370.8	25188.9
14371.8	25188.9
14372.8	25188.9
14373.8	25188.9
14374.8	25188.9
14375.8	25188.9
14376.8	25188.9
14377.8	25188.9
14378.8	25188.9
14379.8	25188.9
14380.8	25188.8
14381.8	25188.8
14382.8	25188.8
14383.8	25188.8
14384.8	25188.8
14385.8	25188.8
14386.8	25188.8
14387.8	25188.8
14388.8	25188.8
14389.8	25188.8
14390.8	25188.8
14391.8	25188.8
14392.8	25188.8
14393.8	25188.8
14394.8	25188.8
14395.8	25188.8
14396.8	25188.8
14397.8	25188.8
14398.8	25188.8
14399.8	25188.8
14400.8	25188.8
14401.8	25188.8
14402.8	25188.8
14403.8	25188.8
14404.8	25188.8
14405.8	25188.8
14406.8	25188.8
14407.8	25188.8
14408.8	25188.8
14409.8	25188.8
14410.8	25188.8
14411.8	25188.7
14412.8	25188.7
14413.8	25188.7
14414.8	25188.7
14415.8	25188.7
14416.8	25188.7
14417.8	25188.7
14418.8	25188.7
14419.8	25188.7
14420.8	25188.7
14421.8	25188.7
14422.8	25188.7
14423.8	25188.7
14424.8	25188.7
14425.8	25188.7
14426.8	25188.7
14427.8	25188.7
14428.8	25188.7
14429.8	25188.7
14430.8	25188.7
14431.8	25188.7
14432.8	25188.7
14433.8	25188.7
14434.8	25188.8
14435.8	25188.8
14436.8	25188.8
14437.8	25188.8
14438.8	25188.8
14439.8	25188.8
14440.8	25188.8
14441.8	25188.8
14442.8	25188.8
14443.8	25188.8
14444.8	25188.8
14445.8	25188.8
14446.8	25188.8
14447.8	25188.8
14448.8	25188.8
14449.8	25188.8
14450.8	25188.8
14451.8	25188.8
14452.8	25188.8
14453.8	25188.8
14454.8	25188.8
14455.8	25188.8
14456.8	25188.8
14457.8	25188.8
14458.8	25188.8
14459.8	25188.8
14460.8	25188.8
14461.8	25188.8
14462.8	25188.8
14463.8	25188.8
14464.8	25188.8
14465.8	25188.8
14466.8	25188.9
14467.8	25188.9
14468.8	25188.9
14469.8	25188.9
14470.8	25188.9
14471.8	25188.9
14472.8	25188.9
14473.8	25188.9
14474.8	25188.9
14475.8	25188.9
14476.8	25188.9
14477.8	25188.9
14478.8	25188.9
14479.8	25188.9
14480.8	25188.9
14481.8	25188.9
14482.8	25188.9
14483.8	25188.9
14484.8	25188.9
14485.8	25188.9
14486.8	25188.9
14487.8	25188.9
14488.8	25188.9
14489.8	25188.9
14490.8	25188.9
14491.8	25188.9
14492.8	25188.9
14493.8	25188.9
14494.8	25188.9
14495.8	25188.9
14496.8	25188.9
14497.8	25188.9
14498.8	25188.9
14499.8	25188.9
14500.8	25188.9
14501.8	25188.9
14502.8	25188.9
14503.8	25188.9
14504.8	25188.9
14505.8	25188.9
14506.8	25188.9
14507.8	25188.9
14508.8	25188.9
14509.8	25188.9
14510.8	25188.9
14511.8	25188.9
14512.8	25188.9
14513.8	25188.9
14514.8	25188.9
14515.8	25188.9
14516.8	25188.9
14517.8	25188.9
14518.8	25188.9
14519.8	25188.9
14520.8	25188.9
14521.8	25188.9
14522.8	25188.9
14523.8	25188.9
14524.8	25188.9
14525.8	25188.9
14526.8	25188.9
14527.8	25188.9
14528.8	25188.9
14529.8	25188.9
14530.8	25188.9
14531.8	25188.9
14532.8	25188.9
14533.8	25188.9
14534.8	25188.9
14535.8	25188.9
14536.8	25188.9
14537.8	25188.9
14538.8	25188.9
14539.8	25188.9
14540.8	25188.8
14541.8	25188.8
14542.8	25188.8
14543.8	25188.8
14544.8	25188.8
14545.8	25188.8
14546.8	25188.8
14547.8	25188.8
14548.8	25188.8
14549.8	25188.8
14550.8	25188.8
14551.8	25188.8
14552.8	25188.8
14553.8	25188.8
14554.8	25188.8
14555.8	25188.8
14556.8	25188.8
14557.8	25188.8
14558.8	25188.8
14559.8	25188.8
14560.8	25188.8
14561.8	25188.8
14562.8	25188.8
14563.8	25188.8
14564.8	25188.8
14565.8	25188.8
14566.8	25188.8
14567.8	25188.8
14568.8	25188.8
14569.8	25188.8
14570.8	25188.8
14571.8	25188.8
14572.8	25188.7
14573.8	25188.7
14574.8	25188.7
14575.8	25188.7
14576.8	25188.7
14577.8	25188.7
14578.8	25188.7
14579.8	25188.7
14580.8	25188.7
14581.8	25188.7
14582.8	25188.7
14583.8	25188.7
14584.8	25188.7
14585.8	25188.7
14586.8	25188.7
14587.8	25188.7
14588.8	25188.7
14589.8	25188.7
14590.8	25188.7
14591.8	25188.7
14592.8	25188.7
14593.8	25188.7
14594.8	25188.8
14595.8	25188.8
14596.8	25188.8
14597.8	25188.8
14598.8	25188.8
14599.8	25188.8
14600.8	25188.8
14601.8	25188.8
14602.8	25188.8
14603.8	25188.8
14604.8	25188.8
14605.8	25188.8
14606.8	25188.8
14607.8	25188.8
14608.8	25188.8
14609.8	25188.8
14610.8	25188.8
14611.8	25188.8
14612.8	25188.8
14613.8	25188.8
14614.8	25188.8
14615.8	25188.8
14616.8	25188.8
14617.8	25188.8
14618.8	25188.8
14619.8	25188.8
14620.8	25188.8
14621.8	25188.8
14622.8	25188.8
14623.8	25188.8
14624.8	25188.8
14625.8	25188.8
14626.8	25188.9
14627.8	25188.9
14628.8	25188.9
14629.8	25188.9
14630.8	25188.9
14631.8	25188.9
14632.8	25188.9
14633.8	25188.9
14634.8	25188.9
14635.8	25188.9
14636.8	25188.9
14637.8	25188.9
14638.8	25188.9
14639.8	25188.9
14640.8	25188.9
14641.8	25188.9
14642.8	25188.9
14643.8	25188.9
14644.8	25188.9
14645.8	25188.9
14646.8	25188.9
14647.8	25188.9
14648.8	25188.9
14649.8	25188.9
14650.8	25188.9
14651.8	25188.9
14652.8	25188.9
14653.8	25188.9
14654.8	25188.9
14655.8	25188.9
14656.8	25188.9
14657.8	25188.9
14658.8	25188.9
14659.8	25188.9
14660.8	25188.9
14661.8	25188.9
14662.8	25188.9
14663.8	25188.9
14664.8	25188.9
14665.8	25188.9
14666.8	25188.9
14667.8	25188.9
14668.8	25188.9
14669.8	25188.9
14670.8	25188.9
14671.8	25188.9
14672.8	25188.9
14673.8	25188.9
14674.8	25188.9
14675.8	25188.9
14676.8	25188.9
14677.8	25188.9
14678.8	25188.9
14679.8	25188.9
14680.8	25188.9
14681.8	25188.9
14682.8	25188.9
14683.8	25188.9
14684.8	25188.9
14685.8	25188.9
14686.8	25188.9
14687.8	25188.9
14688.8	25188.9
14689.8	25188.9
14690.8	25188.9
14691.8	25188.9
14692.8	25188.9
14693.8	25188.9
14694.8	25188.9
14695.8	25188.9
14696.8	25188.9
14697.8	25188.9
14698.8	25188.9
14699.8	25188.9
14700.8	25188.8
14701.8	25188.8
14702.8	25188.8
14703.8	25188.8
14704.8	25188.8
14705.8	25188.8
14706.8	25188.8
14707.8	25188.8
14708.8	25188.8
14709.8	25188.8
14710.8	25188.8
